Name,Rating,Reviews,Category,Address,Website,Phone,Url
"CityMD Woodhaven Urgent Care- Queens","4.2","121","Urgent care center","91-07 Jamaica Ave, Woodhaven, NY 11421, United States","https://www.citymd.com/urgent-care-locations/ny/woodhaven?utm_source=google&utm_medium=GMB_listings&utm_campaign=citymd_locations_GMB_listings","+1 929-476-0443","https://www.google.com/maps/place/CityMD+Woodhaven+Urgent+Care-+Queens/data=!4m7!3m6!1s0x89c25d4d858fd739:0xd972e11edc2ba64a!8m2!3d40.6932918!4d-73.8535144!16s%2Fg%2F11sh1ffpp5!19sChIJOdePhU1dwokRSqYr3B7hctk?authuser=0&hl=en&rclk=1"
"CityMD Ditmars Urgent Care - Queens","3.9","328","Urgent care center","22-48 31st St, Astoria, NY 11105, United States","https://www.citymd.com/urgent-care-locations/ny/ditmars?utm_source=google&utm_medium=GMB_listings&utm_campaign=citymd_locations_GMB_listings","+1 718-571-9192","https://www.google.com/maps/place/CityMD+Ditmars+Urgent+Care+-+Queens/data=!4m7!3m6!1s0x89c25f67f757c697:0xc44f8ef65182f470!8m2!3d40.775315!4d-73.9122378!16s%2Fg%2F11gh48xzkp!19sChIJl8ZX92dfwokRcPSCUfaOT8Q?authuser=0&hl=en&rclk=1"
"Northwell Health-GoHealth Urgent Care","4.4","31","Urgent care center","108-40 Queens Blvd, Queens, NY 11375, United States","https://www.gohealthuc.com/northwell/locations/forest-hills-71st?utm_source=gmb&utm_medium=organic&utm_content=northwell-foresthills","+1 347-571-5149","https://www.google.com/maps/place/Northwell+Health-GoHealth+Urgent+Care/data=!4m7!3m6!1s0x89c25f869a22fdb7:0x6069d345b112b3ad!8m2!3d40.7205214!4d-73.8426032!16s%2Fg%2F11v60xt_rj!19sChIJt_0imoZfwokRrbMSsUXTaWA?authuser=0&hl=en&rclk=1"
"+MEDRITE Astoria Urgent Care - Queens","4.7","124","Urgent care center","33-02 30th Ave., Queens, NY 11103, United States","https://medriteurgentcare.com/center/medrite-astoria-urgent-care/","+1 718-813-0111","https://www.google.com/maps/place/%2BMEDRITE+Astoria+Urgent+Care+-+Queens/data=!4m7!3m6!1s0x89c25f1d54aa0329:0x66e1315fbb92e000!8m2!3d40.7658861!4d-73.9197573!16s%2Fg%2F11s_z0nwyg!19sChIJKQOqVB1fwokRAOCSu18x4WY?authuser=0&hl=en&rclk=1"
"CityMD Ridgewood Urgent Care- Queens","4.1","64","Urgent care center","5626 Myrtle Ave, Ridgewood, NY 11385, United States","https://www.citymd.com/urgent-care-locations/ny/ridgewood?utm_source=google&utm_medium=GMB_listings&utm_campaign=citymd_locations_GMB_listings","+1 718-571-9714","https://www.google.com/maps/place/CityMD+Ridgewood+Urgent+Care-+Queens/data=!4m7!3m6!1s0x89c25d4afc6cba49:0x281aa249f54952e4!8m2!3d40.700079!4d-73.905186!16s%2Fg%2F11pv31ynlx!19sChIJSbps_EpdwokR5FJJ9UmiGig?authuser=0&hl=en&rclk=1"
"CityMD Long Island City Urgent Care - Queens","4.0","377","Urgent care center","25-18 Queens Plaza S, Long Island City, NY 11101, United States","https://www.citymd.com/urgent-care-locations/ny/long-island-city?utm_source=google&utm_medium=GMB_listings&utm_campaign=citymd_locations_GMB_listings","+1 646-647-1261","https://www.google.com/maps/place/CityMD+Long+Island+City+Urgent+Care+-+Queens/data=!4m7!3m6!1s0x89c2596041a81125:0x7cb19fe1611ebc1c!8m2!3d40.7501729!4d-73.9400167!16s%2Fg%2F11h5dvbkmv!19sChIJJRGoQWBZwokRHLweYeGfsXw?authuser=0&hl=en&rclk=1"
"CityMD Ozone Park Urgent Care - Queens","3.8","424","Urgent care center","102-02 Liberty Ave, Ozone Park, NY 11417, United States","https://www.citymd.com/urgent-care-locations/ny/ozone-park?utm_source=google&utm_medium=GMB_listings&utm_campaign=citymd_locations_GMB_listings","+1 718-571-9265","https://www.google.com/maps/place/CityMD+Ozone+Park+Urgent+Care+-+Queens/data=!4m7!3m6!1s0x89c26784d20afbbf:0x7db72c6da60bd8dd!8m2!3d40.6812243!4d-73.8383524!16s%2Fg%2F11fv38xfl7!19sChIJv_sK0oRnwokR3dgLpm0st30?authuser=0&hl=en&rclk=1"
"AFC Urgent Care Bayside","5.0","144","Urgent care center","213-04 Northern Blvd, Queens, NY 11361, United States","https://www.afcurgentcare.com/bayside/","+1 929-744-1197","https://www.google.com/maps/place/AFC+Urgent+Care+Bayside/data=!4m7!3m6!1s0x89c26130ace21d7d:0xe63d94a4333f5fed!8m2!3d40.7596355!4d-73.7700879!16s%2Fg%2F11kh_qgjyy!19sChIJfR3irDBhwokR7V8_M6SUPeY?authuser=0&hl=en&rclk=1"
"CityMD Bayside Urgent Care - Queens","4.1","361","Urgent care center","42-01 Bell Blvd, Bayside, NY 11361, United States","https://www.citymd.com/urgent-care-locations/ny/bayside?utm_source=google&utm_medium=GMB_listings&utm_campaign=citymd_locations_GMB_listings","+1 718-571-9341","https://www.google.com/maps/place/CityMD+Bayside+Urgent+Care+-+Queens/data=!4m7!3m6!1s0x89c261e069506f79:0x595ad6d049ad73c3!8m2!3d40.7625841!4d-73.7702399!16s%2Fg%2F11f2wbq6cb!19sChIJeW9QaeBhwokRw3OtSdDWWlk?authuser=0&hl=en&rclk=1"
"CityMD Flushing Urgent Care - Queens","3.7","23","Urgent care center","136-57 Roosevelt Ave Suite 150, Flushing, NY 11354, United States","https://www.citymd.com/urgent-care-locations/ny/flushing?utm_source=google&utm_medium=GMB_listings&utm_campaign=citymd_locations_GMB_listings","+1 929-476-0463","https://www.google.com/maps/place/CityMD+Flushing+Urgent+Care+-+Queens/data=!4m7!3m6!1s0x89c261757a7eafdb:0xcee40569fec7428b!8m2!3d40.7602887!4d-73.8280886!16s%2Fg%2F11sf0lqg20!19sChIJ269-enVhwokRi0LH_mkF5M4?authuser=0&hl=en&rclk=1"
"CityMD Auburndale Urgent Care - Queens","4.2","439","Urgent care center","191-20 Northern Blvd, Flushing, NY 11358, United States","https://www.citymd.com/urgent-care-locations/ny/auburndale?utm_source=google&utm_medium=GMB_listings&utm_campaign=citymd_locations_GMB_listings","+1 718-224-8855","https://www.google.com/maps/place/CityMD+Auburndale+Urgent+Care+-+Queens/data=!4m7!3m6!1s0x89c261de0a25d63d:0x6e7184839d1a8d16!8m2!3d40.7575684!4d-73.7903857!16s%2Fg%2F1tg_x_tt!19sChIJPdYlCt5hwokRFo0anYOEcW4?authuser=0&hl=en&rclk=1"
"ModernMD Urgent Care - South Richmond Hill","4.7","251","Urgent care center","103-42 Lefferts Blvd, Queens, NY 11419, United States","https://modernmduc.com/","+1 929-468-9930","https://www.google.com/maps/place/ModernMD+Urgent+Care+-+South+Richmond+Hill/data=!4m7!3m6!1s0x89c2676e7eaa188f:0x52a802e925c1938d!8m2!3d40.6867218!4d-73.8245925!16s%2Fg%2F11rpkwv3mq!19sChIJjxiqfm5nwokRjZPBJekCqFI?authuser=0&hl=en&rclk=1"
"Northwell Health-GoHealth Urgent Care","4.5","205","Urgent care center","134-34 Springfield Blvd, Queens, NY 11413, United States","https://www.gohealthuc.com/northwell/locations/springfield-gardens?utm_source=gmb&utm_medium=organic&utm_content=northwell-springfield-gardens","+1 315-610-6973","https://www.google.com/maps/place/Northwell+Health-GoHealth+Urgent+Care/data=!4m7!3m6!1s0x89c2674e21d7a59f:0x194a199f625876!8m2!3d40.6796292!4d-73.7552725!16s%2Fg%2F11rkg9fhp3!19sChIJn6XXIU5nwokRdlhinxlKGQA?authuser=0&hl=en&rclk=1"
"Northwell Health-GoHealth Urgent Care","4.5","577","Urgent care center","55-05 Myrtle Ave, Queens, NY 11385, United States","https://www.gohealthuc.com/northwell/locations/ridgewood?utm_source=gmb&utm_medium=organic&utm_content=northwell-ridgewood","+1 718-502-9063","https://www.google.com/maps/place/Northwell+Health-GoHealth+Urgent+Care/data=!4m7!3m6!1s0x89c25c2161ed89b9:0x74d189dcd238480d!8m2!3d40.700168!4d-73.9083107!16s%2Fg%2F11byts2m_3!19sChIJuYntYSFcwokRDUg40tyJ0XQ?authuser=0&hl=en&rclk=1"
"Rapid MD Urgent Care","3.9","300","Urgent care center","217-14 Merrick Blvd, Queens, NY 11413, United States","https://www.rapid-md.com/","+1 718-618-6196","https://www.google.com/maps/place/Rapid+MD+Urgent+Care/data=!4m7!3m6!1s0x89c266aba3a0149d:0xd92a87d0622109ee!8m2!3d40.6796082!4d-73.7519458!16s%2Fg%2F11b634c4zz!19sChIJnRSgo6tmwokR7gkhYtCHKtk?authuser=0&hl=en&rclk=1"
"Centers Urgent Care of Astoria","4.7","259","Urgent care center","27-15 30th Ave., Queens, NY 11102, United States","https://centersurgentcare.net/centers-urgent-care-of-astoria/","+1 718-685-2300","https://www.google.com/maps/place/Centers+Urgent+Care+of+Astoria/data=!4m7!3m6!1s0x89c25fb9904e8dc5:0xcfba09a862f1403!8m2!3d40.7681652!4d-73.9234676!16s%2Fg%2F11syt_y8zv!19sChIJxY1OkLlfwokRAxQvhpqg-ww?authuser=0&hl=en&rclk=1"
"AFC Urgent Care Flushing","4.6","244","Urgent care center","133-37 41st Ave, Queens, NY 11355, United States","https://www.afcurgentcare.com/flushing/?UTM_source=GMB_listing&UTM_medium=organic","+1 347-783-6008","https://www.google.com/maps/place/AFC+Urgent+Care+Flushing/data=!4m7!3m6!1s0x89c2613a11b7a5f7:0x89136636ca7302d9!8m2!3d40.7579758!4d-73.8302502!16s%2Fg%2F11rkg5yp1h!19sChIJ96W3ETphwokR2QJzyjZmE4k?authuser=0&hl=en&rclk=1"
"LevelUp MD Forest Hills Occupational Health","4.4","84","Urgent care center","107-40 Queens Blvd, Queens, NY 11375, United States","https://levelupuc.com/location/forest-hills-ny-107-40-queens-blvd/","+1 718-964-6288","https://www.google.com/maps/place/LevelUp+MD+Forest+Hills+Occupational+Health/data=!4m7!3m6!1s0x89c25fb3091a6697:0xd52556d7da5ac9a3!8m2!3d40.7215039!4d-73.8447787!16s%2Fg%2F11t7zmx7v8!19sChIJl2YaCbNfwokRo8la2tdWJdU?authuser=0&hl=en&rclk=1"
"Kāmin Health - Union Medical Urgent Care","4.2","586","Urgent care center","184-20 Union Tpke, Queens, NY 11366, United States","","+1 718-575-0974","https://www.google.com/maps/place/K%C4%81min+Health+-+Union+Medical+Urgent+Care/data=!4m7!3m6!1s0x89c261a7d1c663ff:0xb137c3a3132cb7b4!8m2!3d40.7280463!4d-73.7836836!16s%2Fg%2F1pzry89wj!19sChIJ_2PG0adhwokRtLcsE6PDN7E?authuser=0&hl=en&rclk=1"
"Excel Urgent Care of Howard Beach","4.5","2,966","Urgent care center","157-40 Cross Bay Blvd, Queens, NY 11414, United States","https://excel-urgentcare.com/","+1 917-300-6945","https://www.google.com/maps/place/Excel+Urgent+Care+of+Howard+Beach/data=!4m7!3m6!1s0x89c2677de6759aab:0x7cc22bfa457e559b!8m2!3d40.6612174!4d-73.8408476!16s%2Fg%2F11bw3dlw97!19sChIJq5p15n1nwokRm1V-Rforwnw?authuser=0&hl=en&rclk=1"
"AFC Urgent Care Howard Beach","4.7","1,034","Urgent care center","135-25 79th St, Queens, NY 11414, United States","https://www.afcurgentcare.com/howard-beach/?utm_source=GMB&utm_medium=organic&utm_campaign=HowardBeach","+1 718-925-3475","https://www.google.com/maps/place/AFC+Urgent+Care+Howard+Beach/data=!4m7!3m6!1s0x89c25d6ba1c1e973:0x2126d640ed8b9a64!8m2!3d40.6712718!4d-73.8559655!16s%2Fg%2F11fn7jm_0p!19sChIJc-nBoWtdwokRZJqL7UDWJiE?authuser=0&hl=en&rclk=1"
"Northwell Health-GoHealth Urgent Care","4.6","794","Urgent care center","41-19 Bell Blvd, Queens, NY 11361, United States","https://www.gohealthuc.com/northwell/locations/bayside?utm_source=gmb&utm_medium=organic&utm_content=northwell-bayside","+1 929-373-4480","https://www.google.com/maps/place/Northwell+Health-GoHealth+Urgent+Care/data=!4m7!3m6!1s0x89c261e00c4aac13:0xb4dba5b3fed0aceb!8m2!3d40.763035!4d-73.770481!16s%2Fg%2F11c1q8cw23!19sChIJE6xKDOBhwokR66zQ_rOl27Q?authuser=0&hl=en&rclk=1"
"Nao Medical - Astoria Urgent Care","4.3","1,349","Urgent care center","37-15 23rd Ave, Queens, NY 11105, United States","https://www.naomedical.com/locations/urgent-care-astoria-queens-nyc-new-york/","+1 917-310-3371","https://www.google.com/maps/place/Nao+Medical+-+Astoria+Urgent+Care/data=!4m7!3m6!1s0x89c25f68fd75a897:0xfcbcef722ee8f4e!8m2!3d40.7718485!4d-73.908785!16s%2Fg%2F1wfcq1kk!19sChIJl6h1_WhfwokRTo_uIvfOyw8?authuser=0&hl=en&rclk=1"
"MyDoc Urgent Care - Forest Hills, Queens","4.7","1,268","Urgent care center","116-20 Queens Blvd, Forest Hills, NY 11375, United States","https://mydocurgentcare.com/?UTM_source=GMB_listing&UTM_medium=organic","+1 718-401-1510","https://www.google.com/maps/place/MyDoc+Urgent+Care+-+Forest+Hills,+Queens/data=!4m7!3m6!1s0x89c25f36aaaaaaab:0x78f416476e1bd600!8m2!3d40.7155202!4d-73.8332558!16s%2Fg%2F1pp2txh6f!19sChIJq6qqqjZfwokRANYbbkcW9Hg?authuser=0&hl=en&rclk=1"
"Essen Health Care Urgent Care","3.2","90","Medical office","8989 Union Tpke, Queens, NY 11385, United States","http://www.essenhealthcare.com/","+1 718-583-7736","https://www.google.com/maps/place/Essen+Health+Care+Urgent+Care/data=!4m7!3m6!1s0x89c25e0fd97ab837:0x173fb51048411b57!8m2!3d40.7072925!4d-73.8552721!16s%2Fg%2F11bx8cqzp3!19sChIJN7h62Q9ewokRVxtBSBC1Pxc?authuser=0&hl=en&rclk=1"
"UMD Urgent Care - LIC","3.6","127","Urgent care center","5-35 50th Ave, Queens, NY 11101, United States","http://www.umdcare.com/","+1 718-472-5900","https://www.google.com/maps/place/UMD+Urgent+Care+-+LIC/data=!4m7!3m6!1s0x89c25923729e8813:0x9f8b208869e3b512!8m2!3d40.7430778!4d-73.9550181!16s%2Fg%2F11cm0mzn6t!19sChIJE4ieciNZwokRErXjaYggi58?authuser=0&hl=en&rclk=1"
"ModernMD Urgent Care - Ridgewood","4.6","249","Urgent care center","67-21 Fresh Pond Rd, Queens, NY 11385, United States","http://modernmduc.com/","+1 929-468-9920","https://www.google.com/maps/place/ModernMD+Urgent+Care+-+Ridgewood/data=!4m7!3m6!1s0x89c25f77ad6faa05:0x4f7ff5036331b209!8m2!3d40.7054647!4d-73.8962722!16s%2Fg%2F11rhwg6c43!19sChIJBapvrXdfwokRCbIxYwP1f08?authuser=0&hl=en&rclk=1"
"Queens Urgent Care","4.2","859","Urgent care center","178-11 Union Tpke, Queens, NY 11366, United States","","+1 718-480-1233","https://www.google.com/maps/place/Queens+Urgent+Care/data=!4m7!3m6!1s0x89c26100ba0291f5:0xd30d97d78ff78fc6!8m2!3d40.726567!4d-73.7897419!16s%2Fg%2F11byx847yf!19sChIJ9ZECugBhwokRxo_3j9eXDdM?authuser=0&hl=en&rclk=1"
"Optum Urgent Care - College Point","4.2","736","Urgent care center","13201 14th Ave, Queens, NY 11356, United States","https://east.optum.com/locations/urgent-care-college-point/?&utm_source=google-my-business&utm_medium=organic-search&utm_campaign=urgent-care-location-directory","+1 917-285-2158","https://www.google.com/maps/place/Optum+Urgent+Care+-+College+Point/data=!4m7!3m6!1s0x89c28ab3d99e63a5:0x78e59c18a7519b9a!8m2!3d40.786508!4d-73.836219!16s%2Fg%2F11bx567j1p!19sChIJpWOe2bOKwokRmptRpxic5Xg?authuser=0&hl=en&rclk=1"
"Northwell Health-GoHealth Urgent Care","4.4","514","Urgent care center","37-01 Broadway, Queens, NY 11103, United States","https://www.gohealthuc.com/northwell/locations/astoria?utm_source=gmb&utm_medium=organic&utm_content=northwell-astoria","+1 929-265-5990","https://www.google.com/maps/place/Northwell+Health-GoHealth+Urgent+Care/data=!4m7!3m6!1s0x89c25f3bc71435c3:0x3d6c0bf4557e7331!8m2!3d40.7598249!4d-73.9203442!16s%2Fg%2F11c13mbyj5!19sChIJwzUUxztfwokRMXN-VfQLbD0?authuser=0&hl=en&rclk=1"
"Optum Urgent Care - Howard Beach","3.3","139","Urgent care center","164-50 Cross Bay Blvd, Queens, NY 11414, United States","https://east.optum.com/locations/urgent-care-howard-beach/?&utm_source=google-my-business&utm_medium=organic-search&utm_campaign=urgent-care-location-directory","+1 718-848-8412","https://www.google.com/maps/place/Optum+Urgent+Care+-+Howard+Beach/data=!4m7!3m6!1s0x89c2674779680357:0x9f2dc68b95823c7!8m2!3d40.6492386!4d-73.8378101!16s%2Fg%2F11sh1njk8p!19sChIJVwNoeUdnwokRxyNYuWjc8gk?authuser=0&hl=en&rclk=1"
