Name,Rating,Reviews,Category,Address,Website,Phone,Url
"Raymond Home Improvement - Plumbing Repair in Queens NY, Pipeline Plumbing, Water Pipe Leak Repair","4.3","22","Plumber","","","+1 917-908-8256","https://www.google.com/maps/place/Raymond+Home+Improvement+-+Plumbing+Repair+in+Queens+NY,+Pipeline+Plumbing,+Water+Pipe+Leak+Repair/data=!4m7!3m6!1s0x89c2677f2702ee67:0x9af4b17bb6cd58fc!8m2!3d40.651018!4d-73.871192!16s%2Fg%2F11fr3c7ky0!19sChIJZ-4CJ39nwokR_FjNtnux9Jo?authuser=0&hl=en&rclk=1"
"House Repair Service","5.0","9","General contractor","10834 47th Ave, Queens, NY 11368, United States","https://houserepairsnyc.com/","+1 646-353-9598","https://www.google.com/maps/place/House+Repair+Service/data=!4m7!3m6!1s0x89c25f4fd77025ff:0x957d2079e661a356!8m2!3d40.7467795!4d-73.8552878!16s%2Fg%2F11rzj9pplh!19sChIJ_yVw109fwokRVqNh5nkgfZU?authuser=0&hl=en&rclk=1"
"PS Machine/Equipment Service Repair & Cleaning","","","Refrigerator repair service","6103 69th Pl, Middle Village, NY 11379, United States","","+1 602-541-4458","https://www.google.com/maps/place/PS+Machine%2FEquipment+Service+Repair+%26+Cleaning/data=!4m7!3m6!1s0x89c25e8a84bbc32f:0x18e10d4d941881f7!8m2!3d40.7200869!4d-73.8893486!16s%2Fg%2F1pp2tgp63!19sChIJL8O7hIpewokR94EYlE0N4Rg?authuser=0&hl=en&rclk=1"
"American Commercial Equipment Repairs","1.7","6","Small appliance repair service","340 Stagg St, Brooklyn, NY 11206, United States","https://americancommercialequipmentrep.godaddysites.com/","+1 718-386-1545","https://www.google.com/maps/place/American+Commercial+Equipment+Repairs/data=!4m7!3m6!1s0x89c25eaac72c5dd3:0xc422dd0c17aabf39!8m2!3d40.7102111!4d-73.9349977!16s%2Fg%2F1tjs5w1z!19sChIJ010sx6pewokROb-qFwzdIsQ?authuser=0&hl=en&rclk=1"
"Piece Management Inc. Commercial General Contractors, Facilities Maintenance & Custom Millwork","4.5","14","General contractor","117 S 2nd St, New Hyde Park, NY 11040, United States","http://www.piecemanagement.com/","+1 516-326-0400","https://www.google.com/maps/place/Piece+Management+Inc.+Commercial+General+Contractors,+Facilities+Maintenance+%26+Custom+Millwork/data=!4m7!3m6!1s0x89c262f3b577ece3:0x66f9927a35204f2b!8m2!3d40.7286624!4d-73.6923506!16s%2Fg%2F1tfkm2r3!19sChIJ4-x3tfNiwokRK08gNXqS-WY?authuser=0&hl=en&rclk=1"
"PARAMOUNT SERVICES INC","5.0","4","Commercial cleaning service","","http://www.paramountserve.com/","+1 917-502-7066","https://www.google.com/maps/place/PARAMOUNT+SERVICES+INC/data=!4m7!3m6!1s0x89c261f0d3af2013:0x35b7a18cec85d53b!8m2!3d40.7813047!4d-73.9304435!16s%2Fg%2F11h0x_3rm4!19sChIJEyCv0_BhwokRO9WF7IyhtzU?authuser=0&hl=en&rclk=1"
"Citywide Maintenance Services","","","Cleaners","Parking lot, 92-29 Queens Boulevard Rego Park Queens, Rego Park, NY 11374, United States","http://www.cwclean.com/contact-us/","+1 917-842-4644","https://www.google.com/maps/place/Citywide+Maintenance+Services/data=!4m7!3m6!1s0x89c25e4995759d29:0x54a01c1007048efc!8m2!3d40.7324713!4d-73.8670804!16s%2Fg%2F11srgk41xc!19sChIJKZ11lUlewokR_I4EBxAcoFQ?authuser=0&hl=en&rclk=1"
"Safi Ma Cleaning - Commercial Cleaning Company Jamaica NY, Garage Cleaning Service, Basement Deep Cleaning, Cleaning Service","5.0","8","House cleaning service","","","+1 516-823-6442","https://www.google.com/maps/place/Safi+Ma+Cleaning+-+Commercial+Cleaning+Company+Jamaica+NY,+Garage+Cleaning+Service,+Basement+Deep+Cleaning,+Cleaning+Service/data=!4m7!3m6!1s0x89c2650725e8713b:0x4f554af67a47f42a!8m2!3d40.6507535!4d-73.8711404!16s%2Fg%2F11j5h_zd6b!19sChIJO3HoJQdlwokRKvRHevZKVU8?authuser=0&hl=en&rclk=1"
"Home Services at The Home Depot","5.0","1","Contractor","59-15 Maurice Ave, Queens, NY 11378, United States","https://www.homedepot.com/l/Maspeth-NY/NY/Maspeth/11378/6120/services?cm_mmc=old-llm-6120-x","+1 929-463-1621","https://www.google.com/maps/place/Home+Services+at+The+Home+Depot/data=!4m7!3m6!1s0x89c25fc4d210ffd1:0x834a632c2c158ddb!8m2!3d40.7262766!4d-73.9086314!16s%2Fg%2F11qz9gkwl0!19sChIJ0f8Q0sRfwokR240VLCxjSoM?authuser=0&hl=en&rclk=1"
"Commercial Refrigeration Repair NYC Pros.","4.3","6","Commercial refrigeration","","https://commercialrefrigerationrepairnyc.net/","+1 718-400-7055","https://www.google.com/maps/place/Commercial+Refrigeration+Repair+NYC+Pros./data=!4m7!3m6!1s0x89c245ef436d1041:0x2722a777a9ae68d0!8m2!3d40.6974881!4d-73.979681!16s%2Fg%2F11nmrbqlbj!19sChIJQRBtQ-9FwokR0GiuqXenIic?authuser=0&hl=en&rclk=1"
"Home Services at The Home Depot","4.6","7","Contractor","75-09 Woodhaven Blvd, Queens, NY 11385, United States","https://www.homedepot.com/l/Woodhaven-Blvd-Queens/NY/Glendale/11385/1220/services?cm_mmc=old-llm-1220-x","+1 315-203-6727","https://www.google.com/maps/place/Home+Services+at+The+Home+Depot/data=!4m7!3m6!1s0x89c25e11ebf8dc55:0x60b8d87ac1642b5e!8m2!3d40.708393!4d-73.857895!16s%2Fg%2F11bwyr4n0h!19sChIJVdz46xFewokRXitkwXrYuGA?authuser=0&hl=en&rclk=1"
"Outstanding Home Services LLC","5.0","2","Appliance repair service","5386 63rd St, Maspeth, NY 11378, United States","","+1 929-275-2869","https://www.google.com/maps/place/Outstanding+Home+Services+LLC/data=!4m7!3m6!1s0x247bf6d2781b6509:0xac015aa67d9086ff!8m2!3d40.7293665!4d-73.9029312!16s%2Fg%2F11vwg2b8d8!19sChIJCWUbeNL2eyQR_4aQfaZaAaw?authuser=0&hl=en&rclk=1"
"Home Services at The Home Depot","3.3","8","Contractor","50-10 Northern Blvd, Queens, NY 11101, United States","https://www.homedepot.com/l/Long-Island-City/NY/Long-Island-City/11101/1255/services?cm_mmc=old-llm-1255-x","+1 315-284-1262","https://www.google.com/maps/place/Home+Services+at+The+Home+Depot/data=!4m7!3m6!1s0x89c25f1883d1262b:0xc83d2facbfccf4c2!8m2!3d40.752147!4d-73.912045!16s%2Fg%2F11bwynmqmk!19sChIJKybRgxhfwokRwvTMv6wvPcg?authuser=0&hl=en&rclk=1"
"D.B. Property Maintenance | NYC Commercial Snow Removal","2.0","1","Snow removal service","","https://www.dbpropertymaintenancenyc.com/","+1 516-636-5211","https://www.google.com/maps/place/D.B.+Property+Maintenance+%7C+NYC+Commercial+Snow+Removal/data=!4m7!3m6!1s0x89c2793343a8f727:0xf281759fe4ffa9b4!8m2!3d40.7036855!4d-73.878451!16s%2Fg%2F1hc477jp6!19sChIJJ_eoQzN5wokRtKn_5J91gfI?authuser=0&hl=en&rclk=1"
"JA Maintenance Inc","1.0","1","Commercial cleaning service","85 Columbia St, New York, NY 10002, United States","","+1 917-640-6779","https://www.google.com/maps/place/JA+Maintenance+Inc/data=!4m7!3m6!1s0x89c2597f16ce23df:0x284b8973648d205e!8m2!3d40.7187077!4d-73.9810302!16s%2Fg%2F11cmbn1n0g!19sChIJ3yPOFn9ZwokRXiCNZHOJSyg?authuser=0&hl=en&rclk=1"
"American Commercial Equipment Repairs","","","Small appliance repair service","","","+1 718-386-1545","https://www.google.com/maps/place/American+Commercial+Equipment+Repairs/data=!4m7!3m6!1s0x89c25bfa29b4370b:0x2c8814178488fcae!8m2!3d40.7024859!4d-73.9425224!16s%2Fg%2F11n2w0s25h!19sChIJCze0KfpbwokRrvyIhBcUiCw?authuser=0&hl=en&rclk=1"
"Giant Cleaning Service and Building Maintenance Inc","","","House cleaning service","","","+1 718-498-1490","https://www.google.com/maps/place/Giant+Cleaning+Service+and+Building+Maintenance+Inc/data=!4m7!3m6!1s0x89c243daa3f10f11:0xe03e02790a8d7e26!8m2!3d40.645244!4d-73.9449976!16s%2Fg%2F11fkvzg1z4!19sChIJEQ_xo9pDwokRJn6NCnkCPuA?authuser=0&hl=en&rclk=1"
"Home Services at The Home Depot","4.0","10","Contractor","92-30 168th St, Queens, NY 11433, United States","https://www.homedepot.com/l/Jamaica/NY/Jamaica/11433/6928/services?cm_mmc=old-llm-6928-x","+1 315-284-1273","https://www.google.com/maps/place/Home+Services+at+The+Home+Depot/data=!4m7!3m6!1s0x89c2612055d6b6b1:0x8010f0ecd59ae7c0!8m2!3d40.705162!4d-73.792739!16s%2Fg%2F11bwyp2bwv!19sChIJsbbWVSBhwokRwOea1ezwEIA?authuser=0&hl=en&rclk=1"
"Home Services at The Home Depot","1.0","1","Contractor","73-01 25th Ave, Queens, NY 11370, United States","https://www.homedepot.com/l/Bulova-Queens/NY/East-Elmhurst/11370/6844/services?cm_mmc=old-llm-6844-x","+1 315-284-1270","https://www.google.com/maps/place/Home+Services+at+The+Home+Depot/data=!4m7!3m6!1s0x89c25f7358a21409:0x8ef59d74d2f6657a!8m2!3d40.763116!4d-73.894724!16s%2Fg%2F11bwypb3vd!19sChIJCRSiWHNfwokRemX20nSd9Y4?authuser=0&hl=en&rclk=1"
"24 Hour Facility Maintenance Service - New York","","","Construction and maintenance office","1 Welwyn Rd Suite #220300, Great Neck, NY 11021, United States","https://www.24hrfacilitymaintenance.com/","+1 888-406-6445","https://www.google.com/maps/place/24+Hour+Facility+Maintenance+Service+-+New+York/data=!4m7!3m6!1s0x89c289ac23a6fcbf:0x2c55284ea2a65064!8m2!3d40.7877027!4d-73.7221338!16s%2Fg%2F11ssx1l0vb!19sChIJv_ymI6yJwokRZFCmok4oVSw?authuser=0&hl=en&rclk=1"
"MPS Service and Maintenance LLC","","","HVAC contractor","","https://mpsmechservice.com/","+1 973-288-1961","https://www.google.com/maps/place/MPS+Service+and+Maintenance+LLC/data=!4m7!3m6!1s0x8324566163a5a0e9:0x8a7c7f3a780cc4e9!8m2!3d40.6974881!4d-73.979681!16s%2Fg%2F11qb55kbyt!19sChIJ6aClY2FWJIMR6cQMeDp_fIo?authuser=0&hl=en&rclk=1"
"Home Services at The Home Depot","3.7","7","Contractor","11220 Rockaway Blvd, Queens, NY 11420, United States","https://www.homedepot.com/l/Ozone-Park/NY/South-Ozone-Park/11420/1215/services?cm_mmc=old-llm-1215-x","+1 315-203-6652","https://www.google.com/maps/place/Home+Services+at+The+Home+Depot/data=!4m7!3m6!1s0x89c2674252dbc9ad:0xc645cff2cd295b68!8m2!3d40.676113!4d-73.826651!16s%2Fg%2F11bwyp18bc!19sChIJrcnbUkJnwokRaFspzfLPRcY?authuser=0&hl=en&rclk=1"
"Home Services at The Home Depot","3.2","5","Contractor","124-04 31st Ave, Queens, NY 11354, United States","https://www.homedepot.com/l/College-Point/NY/Flushing/11354/1277/services?cm_mmc=old-llm-1277-x","+1 315-284-1264","https://www.google.com/maps/place/Home+Services+at+The+Home+Depot/data=!4m7!3m6!1s0x89c25ffd0ade0c15:0x5d2acd5541caa1ee!8m2!3d40.767156!4d-73.84356!16s%2Fg%2F11bwyq30mg!19sChIJFQzeCv1fwokR7qHKQVXNKl0?authuser=0&hl=en&rclk=1"
"Commercial Combustion Corp","5.0","2","Heating contractor","15-11 132nd St, College Point, NY 11356, United States","http://commercialcombustion.org/","+1 718-886-6240","https://www.google.com/maps/place/Commercial+Combustion+Corp/data=!4m7!3m6!1s0x89c28ab1fa7afb15:0xac12a0c6deabe3e2!8m2!3d40.783863!4d-73.83535!16s%2Fg%2F1v1sm4m5!19sChIJFft6-rGKwokR4uOr3sagEqw?authuser=0&hl=en&rclk=1"
"Taino Mechanical Contractors | HVAC Repair Service, Cooling Maintenance, Boiler Repair, AC Leak Repair","4.0","4","HVAC contractor","","https://tainocorp.com/","+1 718-571-9403","https://www.google.com/maps/place/Taino+Mechanical+Contractors+%7C+HVAC+Repair+Service,+Cooling+Maintenance,+Boiler+Repair,+AC+Leak+Repair/data=!4m7!3m6!1s0x89c25d79515b4bab:0xf09d34e814659348!8m2!3d40.645244!4d-73.9449976!16s%2Fg%2F11fmb5m1qr!19sChIJq0tbUXldwokRSJNlFOg0nfA?authuser=0&hl=en&rclk=1"
"Home Aid Contractors","","","Contractor","","","+1 609-785-1722","https://www.google.com/maps/place/Home+Aid+Contractors/data=!4m7!3m6!1s0x89c25dc3d5f60453:0x8bcbb700541fa256!8m2!3d40.6924504!4d-73.9272204!16s%2Fg%2F11jjs_gpm_!19sChIJUwT21cNdwokRVqIfVAC3y4s?authuser=0&hl=en&rclk=1"
"HomeServe of Brooklyn-Queens","4.7","997","HVAC contractor","153-04 Rockaway Blvd, Queens, NY 11434, United States","http://homeserve.com/","+1 877-808-1965","https://www.google.com/maps/place/HomeServe+of+Brooklyn-Queens/data=!4m7!3m6!1s0x89c266dcd9a4133f:0xe3b0d3d8abdcd150!8m2!3d40.6700865!4d-73.7838675!16s%2Fg%2F11f2wbp0_j!19sChIJPxOk2dxmwokRUNHcq9jTsOM?authuser=0&hl=en&rclk=1"
"Build&Handy - Home repairs, maintenance and remodeling","","","Handyman/Handywoman/Handyperson","","http://buildandhandy.com/","+1 347-573-6499","https://www.google.com/maps/place/Build%26Handy+-+Home+repairs,+maintenance+and+remodeling/data=!4m7!3m6!1s0x89c24f77d6556ec5:0x9c50d4e65abc1f0d!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11jmyyrwq9!19sChIJxW5V1ndPwokRDR-8WubUUJw?authuser=0&hl=en&rclk=1"
"Harris & Harris, Professional Home Repairs","5.0","1","General contractor","96-08 Northern Blvd, Queens, NY 11368, United States","","+1 646-385-7903","https://www.google.com/maps/place/Harris+%26+Harris,+Professional+Home+Repairs/data=!4m7!3m6!1s0x89c25fbdd3aefc11:0x68237f48917161c0!8m2!3d40.7567601!4d-73.8717665!16s%2Fg%2F11b5rdlbdc!19sChIJEfyu071fwokRwGFxkUh_I2g?authuser=0&hl=en&rclk=1"
"All Boro Refrigeration Service","4.1","67","Refrigerator repair service","1127 128th St, Flushing, NY 11356, United States","https://www.nyrefrigeratorrepair.com/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb-listing","+1 718-445-7260","https://www.google.com/maps/place/All+Boro+Refrigeration+Service/data=!4m7!3m6!1s0x89c28ab31babe0fb:0xcab0c13cb0508bd!8m2!3d40.7869734!4d-73.8399025!16s%2Fg%2F1v2f1frc!19sChIJ--CrG7OKwokRvQgFyxMMqww?authuser=0&hl=en&rclk=1"
"Queens Boiler Repair Pros","","","Heating contractor","","https://www.queenscoboilers.com/","+1 347-318-1156","https://www.google.com/maps/place/Queens+Boiler+Repair+Pros/data=!4m7!3m6!1s0x89c267c197e7d2c3:0xc9e8b856cbd4ac67!8m2!3d40.651018!4d-73.871192!16s%2Fg%2F11h4tpxrtp!19sChIJw9Lnl8FnwokRZ6zUy1a46Mk?authuser=0&hl=en&rclk=1"
"High-End Refrigerator Service","2.3","3","Refrigerator repair service","181-08 145th Ave, Queens, NY 11413, United States","https://www.queenshighendrefrigeratorrepair.com/","+1 718-841-0406","https://www.google.com/maps/place/High-End+Refrigerator+Service/data=!4m7!3m6!1s0x89c26766653dad63:0xe278128a20f6040d!8m2!3d40.66516!4d-73.7636804!16s%2Fg%2F11qh7fgc65!19sChIJY609ZWZnwokRDQT2IIoSeOI?authuser=0&hl=en&rclk=1"
"Home Appliance Repair Queens","4.3","6","Appliance repair service","61 188th St #69, Fresh Meadows, NY 11365, United States","","+1 315-505-5530","https://www.google.com/maps/place/Home+Appliance+Repair+Queens/data=!4m7!3m6!1s0x89c261ddcfb1afad:0xf15ff2256a04deeb!8m2!3d40.7396523!4d-73.786563!16s%2Fg%2F11h8b5hfyz!19sChIJra-xz91hwokR694EaiXyX_E?authuser=0&hl=en&rclk=1"
"Pro Maintenance USA","5.0","1","Handyman/Handywoman/Handyperson","","https://promaintenanceusa.com/","+1 212-300-5090","https://www.google.com/maps/place/Pro+Maintenance+USA/data=!4m7!3m6!1s0xae3da328d59c305d:0x2560534911bdbc48!8m2!3d40.6974881!4d-73.979681!16s%2Fg%2F11vsnx2cwz!19sChIJXTCc1SijPa4RSLy9EUlTYCU?authuser=0&hl=en&rclk=1"
"Your Local Services Co of Amer Inc","","","Carpet cleaning service","4016 Crescent St #1, Long Island City, NY 11101, United States","","+1 347-382-6374","https://www.google.com/maps/place/Your+Local+Services+Co+of+Amer+Inc/data=!4m7!3m6!1s0x89c258d48599997b:0x68ea9a5465d3b1df!8m2!3d40.7531217!4d-73.938429!16s%2Fg%2F1tklrgkc!19sChIJe5mZhdRYwokR37HTZVSa6mg?authuser=0&hl=en&rclk=1"
"Premier Maintenance & Construction Inc.","4.8","18","Handyman/Handywoman/Handyperson","","https://premiermaintenanceny.com/?y_source=1_MTAwOTE3NjcyNi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D","+1 718-679-1877","https://www.google.com/maps/place/Premier+Maintenance+%26+Construction+Inc./data=!4m7!3m6!1s0x89c2f32eaaaaaaab:0xa8f7b12493b4666!8m2!3d40.6974881!4d-73.9480284!16s%2Fg%2F11b77pwwpp!19sChIJq6qqqi7zwokRZkY7SRJ7jwo?authuser=0&hl=en&rclk=1"
"J&R Maintenance Services","4.4","7","Water damage restoration service","","http://www.jrmaintenanceservices.com/","+1 631-220-6966","https://www.google.com/maps/place/J%26R+Maintenance+Services/data=!4m7!3m6!1s0x89c27d07e44e98c3:0xf4fb25ecb3f67da7!8m2!3d40.7029334!4d-73.6208314!16s%2Fg%2F11b80cbtn5!19sChIJw5hO5Ad9wokRp332s-wl-_Q?authuser=0&hl=en&rclk=1"
"A 2 Z Construction","","","Construction company","13701 70th Rd #1, Flushing, NY 11367, United States","","+1 646-408-4673","https://www.google.com/maps/place/A+2+Z+Construction/data=!4m7!3m6!1s0x89c2608f258f4293:0xb93a0115a9dc3c37!8m2!3d40.727363!4d-73.8276453!16s%2Fg%2F11_sbzj63!19sChIJk0KPJY9gwokRNzzcqRUBOrk?authuser=0&hl=en&rclk=1"
"Air Repair LLC","2.0","1","Air conditioning repair service","","https://www.airrepairusa.com/","","https://www.google.com/maps/place/Air+Repair+LLC/data=!4m7!3m6!1s0x89c258fe2c260851:0xc7f135476055bc11!8m2!3d40.7036855!4d-73.878451!16s%2Fg%2F1tdl2grq!19sChIJUQgmLP5YwokREbxVYEc18cc?authuser=0&hl=en&rclk=1"
"Commercial HVAC Repair Maintenance & Installation Experts NYC","5.0","8","HVAC contractor","49 Flatbush Ave # 154, Brooklyn, NY 11217, United States","http://commercialhvacnewyork.com/","+1 347-862-9686","https://www.google.com/maps/place/Commercial+HVAC+Repair+Maintenance+%26+Installation+Experts+NYC/data=!4m7!3m6!1s0x89c25b996afdf2ad:0x433063f6f97ee980!8m2!3d40.6875346!4d-73.9795686!16s%2Fg%2F11q1sz90m7!19sChIJrfL9aplbwokRgOl--fZjMEM?authuser=0&hl=en&rclk=1"
"City Lights Maintenance","5.0","11","Commercial cleaning service","","http://www.citylightscleaning.com/","+1 646-531-1656","https://www.google.com/maps/place/City+Lights+Maintenance/data=!4m7!3m6!1s0x89c2598e91146c37:0x66c8e39e346392a9!8m2!3d40.7808809!4d-73.9773586!16s%2Fg%2F11b6sw_20s!19sChIJN2wUkY5ZwokRqZJjNJ7jyGY?authuser=0&hl=en&rclk=1"
"PROGRESS SERVICE, INC","4.2","26","Appliance repair service","","","+1 929-344-1010","https://www.google.com/maps/place/PROGRESS+SERVICE,+INC/data=!4m7!3m6!1s0x89c25e475f1eb6f9:0xcade84c332675f13!8m2!3d40.825517!4d-72.9491565!16s%2Fg%2F11f0wk2_tb!19sChIJ-bYeX0dewokRE19nMsOE3so?authuser=0&hl=en&rclk=1"
"Manor.care home maintenance","5.0","11","Property maintenance","","http://manor.care/","+1 888-477-9845","https://www.google.com/maps/place/Manor.care+home+maintenance/data=!4m7!3m6!1s0xa857cfffdc7d3207:0xaeadfbbf57d29433!8m2!3d35.7325994!4d-89.296318!16s%2Fg%2F11smvhrvtx!19sChIJBzJ93P_PV6gRM5TSV7_7ra4?authuser=0&hl=en&rclk=1"
"Citywide Maintenance Services","","","Cleaning service","","http://www.cwclean.com/","+1 212-802-8100","https://www.google.com/maps/place/Citywide+Maintenance+Services/data=!4m7!3m6!1s0x89c259a66b4e6335:0xe59e47ea810ca43c!8m2!3d40.8053206!4d-73.9432829!16s%2Fg%2F11dzt55x6d!19sChIJNWNOa6ZZwokRPKQMgepHnuU?authuser=0&hl=en&rclk=1"
"Home Center Services","","","House cleaning service","23-58 79th St f1, East Elmhurst, NY 11370, United States","https://homecenterservices.com/","+1 646-508-4559","https://www.google.com/maps/place/Home+Center+Services/data=!4m7!3m6!1s0x89c25fd1537366db:0x896f374a32fc3901!8m2!3d40.765069!4d-73.890195!16s%2Fg%2F11fct7hn72!19sChIJ22ZzU9FfwokRATn8Mko3b4k?authuser=0&hl=en&rclk=1"
"Cleaning Equipment Maintenance Corporation.","4.9","7","Janitorial equipment supplier","7802 Atlantic Ave, Ozone Park, NY 11416, United States","http://cemcorpny.com/","+1 718-501-0160","https://www.google.com/maps/place/Cleaning+Equipment+Maintenance+Corporation./data=!4m7!3m6!1s0x89c25ceb63c2c941:0xd90d5493ccc3d94b!8m2!3d40.6842967!4d-73.861225!16s%2Fg%2F1tlvqg12!19sChIJQcnCY-tcwokRS9nDzJNUDdk?authuser=0&hl=en&rclk=1"
"Hvac Service New York","","","Air conditioning contractor","1964 42nd St, Queens, NY 11105, United States","http://www.hvacserviceny.com/","+1 718-932-8222","https://www.google.com/maps/place/Hvac+Service+New+York/data=!4m7!3m6!1s0x89c25f7b25ab8023:0xc61ca6b0ca9b28c1!8m2!3d40.77592!4d-73.899976!16s%2Fg%2F126294khv!19sChIJI4CrJXtfwokRwSibyrCmHMY?authuser=0&hl=en&rclk=1"
"Repair Twist of NY","4.6","10","Appliance repair service","215-52 Jamaica Ave, Queens, NY 11428, United States","http://repair-twist-new-york.com/","+1 347-284-6179","https://www.google.com/maps/place/Repair+Twist+of+NY/data=!4m7!3m6!1s0x89c26331a6112317:0x635dfcc80708b7d8!8m2!3d40.71726!4d-73.738675!16s%2Fg%2F11rx30n3s5!19sChIJFyMRpjFjwokR2LcIB8j8XWM?authuser=0&hl=en&rclk=1"
"HVAC APPLIANCE TV REPAIR SERVICE","5.0","1","Appliance repair service","7662 172nd St, Queens, NY 11366, United States","http://hvacapptv.com/","+1 646-377-4978","https://www.google.com/maps/place/HVAC+APPLIANCE+TV+REPAIR+SERVICE/data=!4m7!3m6!1s0x89c261d9f5d6ae7b:0x7aa125180891e97e!8m2!3d40.7246858!4d-73.7972184!16s%2Fg%2F11vlc4t0y8!19sChIJe67W9dlhwokRfumRCBgloXo?authuser=0&hl=en&rclk=1"
