Name,Rating,Reviews,Category,Address,Website,Phone,Url
"Mount Sinai South Nassau","2.7","3","Medical clinic","One, 1 S Central Ave, Valley Stream, NY 11580, United States","https://www.southnassau.org/sn/locations","+1 516-632-3350","https://www.google.com/maps/place/Mount+Sinai+South+Nassau/data=!4m7!3m6!1s0x89c2647b4173432d:0x45f1658c32daf0bb!8m2!3d40.667391!4d-73.7077694!16s%2Fg%2F11fz9wx70h!19sChIJLUNzQXtkwokRu_DaMoxl8UU?authuser=0&hl=en&rclk=1"
"Oceanside Care Center","4.2","64","Rehabilitation center","2914 Lincoln Ave, Oceanside, NY 11572, United States","https://www.oceansidecc.com/","+1 516-536-2300","https://www.google.com/maps/place/Oceanside+Care+Center/data=!4m7!3m6!1s0x89c27b309ba07a55:0xbac173a5f879685f!8m2!3d40.6402814!4d-73.6424911!16s%2Fg%2F1tdkhk_j!19sChIJVXqgmzB7wokRX2h5-KVzwbo?authuser=0&hl=en&rclk=1"
"Rockville Skilled Nursing and Rehabilitation Center","4.1","68","Nursing home","50 Maine Ave, Rockville Centre, NY 11570, United States","http://www.rockvillerehab.com/","+1 516-536-8000","https://www.google.com/maps/place/Rockville+Skilled+Nursing+and+Rehabilitation+Center/data=!4m7!3m6!1s0x89c27b54883183bd:0xb9a2a79bb68c76fd!8m2!3d40.6637374!4d-73.6507342!16s%2Fg%2F1vxzbk42!19sChIJvYMxiFR7wokR_XaMtpunork?authuser=0&hl=en&rclk=1"
"Queens Nassau Nursing Home","3.4","14","Nursing home","520 Beach 19th St, Far Rockaway, NY 11691, United States","http://www.queensnassaurehab.com/","+1 718-471-7400","https://www.google.com/maps/place/Queens+Nassau+Nursing+Home/data=!4m7!3m6!1s0x89c268abeb9efb2b:0x8f97f5c91930e1c5!8m2!3d40.5999612!4d-73.7520306!16s%2Fg%2F1vp702x4!19sChIJK_ue66towokRxeEwGcn1l48?authuser=0&hl=en&rclk=1"
"Highfield Gardens Care Center","3.9","161","Nursing home","199 Community Dr, Great Neck, NY 11021, United States","http://www.highfieldgardens.com/","+1 516-303-0100","https://www.google.com/maps/place/Highfield+Gardens+Care+Center/data=!4m7!3m6!1s0x89c289b24b2e3831:0x4fe61b75a664a3e0!8m2!3d40.7819096!4d-73.704656!16s%2Fg%2F1trqj46c!19sChIJMTguS7KJwokR4KNkpnUb5k8?authuser=0&hl=en&rclk=1"
"Catholic Health","2.5","23","Medical Center","992 N Village Ave, Rockville Centre, NY 11570, United States","http://www.chsli.org/","+1 516-705-3700","https://www.google.com/maps/place/Catholic+Health/data=!4m7!3m6!1s0x89c27cc0a28f0a59:0x5997faa75c019f7c!8m2!3d40.686375!4d-73.630677!16s%2Fg%2F1tfr1bvt!19sChIJWQqPosB8wokRfJ8BXKf6l1k?authuser=0&hl=en&rclk=1"
"Beach Terrace Care Center","4.6","51","Nursing home","640 W Broadway, Long Beach, NY 11561, United States","http://www.beach-terrace.com/","+1 516-431-4400","https://www.google.com/maps/place/Beach+Terrace+Care+Center/data=!4m7!3m6!1s0x89c26f8de3146799:0x6e1dbc4047b77786!8m2!3d40.5841897!4d-73.6826777!16s%2Fg%2F1thy0qsy!19sChIJmWcU441vwokRhne3R0C8HW4?authuser=0&hl=en&rclk=1"
"Mercy Hospital","3.1","429","Hospital","1000 N Village Ave, Rockville Centre, NY 11570, United States","https://www.catholichealthli.org/mercy-hospital?utm_medium=yext&utm_source=gmb","+1 516-705-2525","https://www.google.com/maps/place/Mercy+Hospital/data=!4m7!3m6!1s0x89c27cc08f1f38cb:0xc48205781293a24c!8m2!3d40.6885284!4d-73.6315457!16s%2Fg%2F1tg9tm1w!19sChIJyzgfj8B8wokRTKKTEngFgsQ?authuser=0&hl=en&rclk=1"
"The Grand Rehabilitation and Nursing, Corporate Office","4.1","9","Nursing home","70 E Sunrise Hwy Suite 605, Valley Stream, NY 11581, United States","http://thegrandhealthcare.com/","+1 718-215-6000","https://www.google.com/maps/place/The+Grand+Rehabilitation+and+Nursing,+Corporate+Office/data=!4m7!3m6!1s0x89c28abb72faa8c5:0x5598df6dd772dae2!8m2!3d40.6587426!4d-73.6970849!16s%2Fg%2F11dflfh3ds!19sChIJxaj6cruKwokR4tpy123fmFU?authuser=0&hl=en&rclk=1"
"Park Avenue Extended Care","4.0","138","Rehabilitation center","425 National Blvd, Long Beach, NY 11561, United States","https://www.parkavecare.com/","+1 516-431-2600","https://www.google.com/maps/place/Park+Avenue+Extended+Care/data=!4m7!3m6!1s0x89c26ff7bf183eab:0xc02372babc9bae91!8m2!3d40.5897233!4d-73.6672482!16s%2Fg%2F1tlqqxln!19sChIJqz4Yv_dvwokRka6bvLpyI8A?authuser=0&hl=en&rclk=1"
"Grandell Rehabilitation and Nursing Center","4.5","114","Rehabilitation center","645 W Broadway, Long Beach, NY 11561, United States","http://www.grandellrehab.com/","+1 516-889-1100","https://www.google.com/maps/place/Grandell+Rehabilitation+and+Nursing+Center/data=!4m7!3m6!1s0x89c26f8dddebb5a9:0x82f455d8f5fc3dda!8m2!3d40.584784!4d-73.682609!16s%2Fg%2F1v3h_xj1!19sChIJqbXr3Y1vwokR2j389dhV9II?authuser=0&hl=en&rclk=1"
"Long Beach Nursing and Rehabilitation Center","4.4","160","Nursing home","375 E Bay Dr #1, Long Beach, NY 11561, United States","http://longbeachnrc.com/","+1 516-897-1000","https://www.google.com/maps/place/Long+Beach+Nursing+and+Rehabilitation+Center/data=!4m7!3m6!1s0x89c26553518335af:0x33dc320128a91eae!8m2!3d40.5943658!4d-73.6534993!16s%2Fg%2F11bxf4ys8m!19sChIJrzWDUVNlwokRrh6pKAEy3DM?authuser=0&hl=en&rclk=1"
"Long Island Healthcare LLC","","","Medical clinic","270-01 Hillside Ave., Queens, NY 11040, United States","http://www.longislandhealthcarellc.com/","+1 718-962-1100","https://www.google.com/maps/place/Long+Island+Healthcare+LLC/data=!4m7!3m6!1s0x89c2628996c98125:0x7e70dd59ceddf047!8m2!3d40.7393586!4d-73.7004099!16s%2Fg%2F12629mj5r!19sChIJJYHJloliwokRR_DdzlndcH4?authuser=0&hl=en&rclk=1"
"The Five Towns Premier Nursing and Rehabilitation Center","4.3","280","Rehabilitation center","1050 Central Ave, Woodmere, NY 11598, United States","https://fivetownspremier.com/","+1 516-588-3200","https://www.google.com/maps/place/The+Five+Towns+Premier+Nursing+and+Rehabilitation+Center/data=!4m7!3m6!1s0x89c265ac1750b007:0x435ca1f3a7096267!8m2!3d40.6323078!4d-73.7086071!16s%2Fg%2F11hbr202lw!19sChIJB7BQF6xlwokRZ2IJp_OhXEM?authuser=0&hl=en&rclk=1"
"Champion Care, LLC","2.3","3","Nursing home","165 N Village Ave # 126, Rockville Centre, NY 11570, United States","https://www.championhcare.com/","+1 516-605-9800","https://www.google.com/maps/place/Champion+Care,+LLC/data=!4m7!3m6!1s0x89c27bb48f88fe5f:0xfc009ef2beee2e81!8m2!3d40.6624355!4d-73.6479281!16s%2Fg%2F11k51cqjmm!19sChIJX_6Ij7R7wokRgS7uvvKeAPw?authuser=0&hl=en&rclk=1"
"NYU Langone Hospital Long Island","3.0","700","Hospital","259 1st St, Mineola, NY 11501, United States","https://nyulangone.org/locations/nyu-langone-hospital-long-island?cid=syn_yext&y_entity_id=546&y_source=1_OTYxMTU0NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ==","+1 516-663-0333","https://www.google.com/maps/place/NYU+Langone+Hospital+Long+Island/data=!4m7!3m6!1s0x89c27d50ad821595:0x98816e82efee709f!8m2!3d40.7408302!4d-73.6430786!16s%2Fm%2F04g3bnr!19sChIJlRWCrVB9wokRn3Du74JugZg?authuser=0&hl=en&rclk=1"
"The Tuttle Center at The Amsterdam at Harborside","2.3","7","Nursing home","300 E Overlook, Port Washington, NY 11050, United States","http://www.theamsterdamatharborside.com/health-services/","+1 516-472-6688","https://www.google.com/maps/place/The+Tuttle+Center+at+The+Amsterdam+at+Harborside/data=!4m7!3m6!1s0x89c288b2aaa101c5:0xc6f12c7964151d57!8m2!3d40.8274129!4d-73.6642528!16s%2Fg%2F1hc8r8m1j!19sChIJxQGhqrKIwokRVx0VZHks8cY?authuser=0&hl=en&rclk=1"
"NYU Langone Hospital—Long Island Welcome Center","5.0","3","Hospital","1300 Franklin Ave, Garden City, NY 11530, United States","","","https://www.google.com/maps/place/NYU+Langone+Hospital%E2%80%94Long+Island+Welcome+Center/data=!4m7!3m6!1s0x89c27d44cffae0b1:0x612a74f68ee9b526!8m2!3d40.7346308!4d-73.6381321!16s%2Fg%2F11g817tfs0!19sChIJseD6z0R9wokRJrXpjvZ0KmE?authuser=0&hl=en&rclk=1"
"NYC Health + Hospitals/Coler","3.3","41","Nursing home","900 Main St, New York, NY 10044, United States","https://www.nychealthandhospitals.org/coler/","+1 212-848-6000","https://www.google.com/maps/place/NYC+Health+%2B+Hospitals%2FColer/data=!4m7!3m6!1s0x89c258b611969099:0xa8fc0f73abc4d70a!8m2!3d40.770242!4d-73.9422433!16s%2Fm%2F04g3jpr!19sChIJmZCWEbZYwokRCtfEq3MP_Kg?authuser=0&hl=en&rclk=1"
"Avanti Healthcare Services","2.9","10","Medical clinic","75 Nassau Terminal Rd, New Hyde Park, NY 11040, United States","https://www.avantihealth.com/","+1 516-280-1000","https://www.google.com/maps/place/Avanti+Healthcare+Services/data=!4m7!3m6!1s0x89c262bec0746a9f:0x6cd6114925c26acb!8m2!3d40.7344309!4d-73.6734866!16s%2Fg%2F1tfp3cl8!19sChIJn2p0wL5iwokRy2rCJUkR1mw?authuser=0&hl=en&rclk=1"
"Nursing Home","","","Hospital","Great Neck Plaza, NY 11021, United States","","","https://www.google.com/maps/place/Nursing+Home/data=!4m7!3m6!1s0x89c2895b23cbe4f1:0x66e29fa7bfdcfa38!8m2!3d40.7889767!4d-73.7218418!16s%2Fg%2F11gtzktr26!19sChIJ8eTLI1uJwokROPrcv6ef4mY?authuser=0&hl=en&rclk=1"
"Lynbrook Restorative Therapy & Nursing","4.1","148","Physical therapy clinic","243 Atlantic Ave, Lynbrook, NY 11563, United States","https://www.lynbrookrehab.com/","+1 516-634-1400","https://www.google.com/maps/place/Lynbrook+Restorative+Therapy+%26+Nursing/data=!4m7!3m6!1s0x89c264c79a64f3e9:0x8d63ce9c06ea4bd5!8m2!3d40.6497764!4d-73.6677392!16s%2Fg%2F1tywyw6s!19sChIJ6fNkmsdkwokR1UvqBpzOY40?authuser=0&hl=en&rclk=1"
"Nassau Rehabilitation & Nursing Center","4.3","171","Rehabilitation center","1 Greenwich St, Hempstead, NY 11550, United States","http://www.nassauecf.com/","+1 516-565-4800","https://www.google.com/maps/place/Nassau+Rehabilitation+%26+Nursing+Center/data=!4m7!3m6!1s0x89c27d1d98e2c8a3:0x95022e34dead8fc7!8m2!3d40.7042519!4d-73.6216745!16s%2Fg%2F1tfkm2sd!19sChIJo8jimB19wokRx4-t3jQuApU?authuser=0&hl=en&rclk=1"
"Sunrise of North Lynbrook","4.4","52","Assisted living facility","53 Franklin Ave, Lynbrook, NY 11563, United States","https://www.sunriseseniorliving.com/communities/ny/sunrise-of-north-lynbrook?utm_source=directory_listings","+1 516-596-2377","https://www.google.com/maps/place/Sunrise+of+North+Lynbrook/data=!4m7!3m6!1s0x89c264a0f56afee3:0x5f99c7bd980dd346!8m2!3d40.6699009!4d-73.6739339!16s%2Fg%2F1w0r0v7_!19sChIJ4_5q9aBkwokRRtMNmL3HmV8?authuser=0&hl=en&rclk=1"
"Long Island Jewish Medical Center","3.2","694","Medical Center","270-05 76th Ave, Queens, NY 11040, United States","https://lij.northwell.edu/?utm_source=provider_listing&utm_medium=partner&utm_campaign=doctor_dot_com","+1 718-470-7000","https://www.google.com/maps/place/Long+Island+Jewish+Medical+Center/data=!4m7!3m6!1s0x89c26278fba9c2bd:0xe0cec2dd5879ee92!8m2!3d40.7555112!4d-73.7069314!16s%2Fm%2F04g3fb3!19sChIJvcKp-3hiwokRku55WN3CzuA?authuser=0&hl=en&rclk=1"
"Mount Sinai South Nassau Long Beach Emergency Department","3.0","6","Medical clinic","325 E Bay Dr, Long Beach, NY 11561, United States","https://www.southnassau.org/main/home.aspx","+1 516-544-2351","https://www.google.com/maps/place/Mount+Sinai+South+Nassau+Long+Beach+Emergency+Department/data=!4m7!3m6!1s0x89c27003df63d023:0x91b3c2ad6fce546e!8m2!3d40.5943642!4d-73.6545666!16s%2Fg%2F11bbw_9bz7!19sChIJI9Bj3wNwwokRblTOb63Cs5E?authuser=0&hl=en&rclk=1"
"Emerald Healthcare","","","Nursing home","945 N Central Ave, Woodmere, NY 11598, United States","","+1 516-504-9797","https://www.google.com/maps/place/Emerald+Healthcare/data=!4m7!3m6!1s0x89c264624ae0075f:0xaf31ae85de5c994a!8m2!3d40.633821!4d-73.7115544!16s%2Fg%2F11g8tyf0xj!19sChIJXwfgSmJkwokRSplc3oWuMa8?authuser=0&hl=en&rclk=1"
"Far Rockaway Center","4.0","45","Nursing home","13-11 Virginia St, Far Rockaway, NY 11691, United States","https://far-rockaway-center.facilities.centershealthcare.org/","+1 718-327-2909","https://www.google.com/maps/place/Far+Rockaway+Center/data=!4m7!3m6!1s0x89c265fd05e2413f:0xe757c44cfe17fdab!8m2!3d40.6100174!4d-73.7456008!16s%2Fg%2F1tfpw5q_!19sChIJP0HiBf1lwokRq_0X_kzEV-c?authuser=0&hl=en&rclk=1"
"Sentosa Care LLC","4.0","3","Nursing home","962-946, Broadway, Woodmere, NY 11598, United States","","+1 516-869-3700","https://www.google.com/maps/place/Sentosa+Care+LLC/data=!4m7!3m6!1s0x89c265ac1a5e86a5:0x248c0f56efeba05a!8m2!3d40.6300123!4d-73.7080989!16s%2Fg%2F1tk_q5v4!19sChIJpYZeGqxlwokRWqDr71YPjCQ?authuser=0&hl=en&rclk=1"
"Harmony Healthcare at Elmont","2.6","81","Medical clinic","161 Hempstead Turnpike, Elmont, NY 11003, United States","https://www.harmonyhealthcareli.org/health-care-locations/#elmont","+1 516-571-8200","https://www.google.com/maps/place/Harmony+Healthcare+at+Elmont/data=!4m7!3m6!1s0x89c263b776b7bb6b:0x29b05d79aa7abd5c!8m2!3d40.7087761!4d-73.7210158!16s%2Fg%2F1tczft_4!19sChIJa7u3drdjwokRXL16qnldsCk?authuser=0&hl=en&rclk=1"
"Brookhaven Rehabilitation & Health Care Center","3.4","100","Rehabilitation center","250 Beach 17th St, Far Rockaway, NY 11691, United States","https://brookhavenrehab.com/","+1 718-471-7500","https://www.google.com/maps/place/Brookhaven+Rehabilitation+%26+Health+Care+Center/data=!4m7!3m6!1s0x89c268ac5e9de643:0x71daa638db62c24c!8m2!3d40.5963926!4d-73.7508298!16s%2Fg%2F1tdm97kc!19sChIJQ-adXqxowokRTMJi2zim2nE?authuser=0&hl=en&rclk=1"
"The Grand Rehabilitation and Nursing at Great Neck","4.0","106","Rehabilitation center","15 St Pauls Pl, Great Neck, NY 11021, United States","http://thegrandhealthcare.com/greatneck","+1 516-466-3001","https://www.google.com/maps/place/The+Grand+Rehabilitation+and+Nursing+at+Great+Neck/data=!4m7!3m6!1s0x89c289a2f5c9d91d:0xfd104bdbbda192e0!8m2!3d40.7888157!4d-73.7222461!16s%2Fg%2F1th29b03!19sChIJHdnJ9aKJwokR4JKhvdtLEP0?authuser=0&hl=en&rclk=1"
"ATC Healthcare Services Inc","3.7","9","Employment agency","1983 Marcus Ave e122, New Hyde Park, NY 11042, United States","http://www.atchealthcare.com/","+1 516-345-9928","https://www.google.com/maps/place/ATC+Healthcare+Services+Inc/data=!4m7!3m6!1s0x89c28828c51d672f:0xf3d06228e4ebf208!8m2!3d40.756754!4d-73.695106!16s%2Fg%2F1v_ndfcz!19sChIJL2cdxSiIwokRCPLr5Chi0PM?authuser=0&hl=en&rclk=1"
"Galaxy Home Care of Nassau County","","","Home health care service","175 Fulton Ave Suite 202, Hempstead, NY 11550, United States","https://galaxyhomecareny.com/nassau/?utm_source=google&utm_medium=organic&utm_campaign=google-maps","+1 516-708-0900","https://www.google.com/maps/place/Galaxy+Home+Care+of+Nassau+County/data=!4m7!3m6!1s0x89c27dab8982a925:0xd73891fe0449598e!8m2!3d40.7078642!4d-73.6295536!16s%2Fg%2F11jz13srpx!19sChIJJamCiat9wokRjllJBP6RONc?authuser=0&hl=en&rclk=1"
"Long Island Care Center","4.0","104","Rehabilitation center","144-61 38th Ave, Queens, NY 11354, United States","https://longislandcarecenter.com/","+1 718-939-7500","https://www.google.com/maps/place/Long+Island+Care+Center/data=!4m7!3m6!1s0x89c260185bcc3421:0xd5ec9a51da1bf2a0!8m2!3d40.7636045!4d-73.820362!16s%2Fg%2F1tczld9t!19sChIJITTMWxhgwokRoPIb2lGa7NU?authuser=0&hl=en&rclk=1"
"ATC Healthcare Nassau County","","","Nursing agency","600 Broadway Suite B, Lynbrook, NY 11563, United States","https://atchealthcare.com/","+1 516-569-6411","https://www.google.com/maps/place/ATC+Healthcare+Nassau+County/data=!4m7!3m6!1s0x89c265040cb95625:0xd3402d37020af005!8m2!3d40.6487834!4d-73.6848471!16s%2Fg%2F11t2m0xd7p!19sChIJJVa5DARlwokRBfAKAjctQNM?authuser=0&hl=en&rclk=1"
"South Nassua Communities Hospital: Psychiatric Services","1.0","1","Medical clinic","1 Healthy Way, Oceanside, NY 11572, United States","http://www.southnassau.org/services/behavioral.cfm#psychiatric","+1 516-632-3937","https://www.google.com/maps/place/South+Nassua+Communities+Hospital:+Psychiatric+Services/data=!4m7!3m6!1s0x89c27b42707c5b71:0x93e5f2bf02d31f26!8m2!3d40.6519745!4d-73.6308759!16s%2Fg%2F12m97x_9b!19sChIJcVt8cEJ7wokRJh_TAr_y5ZM?authuser=0&hl=en&rclk=1"
"Long Island Health Care LLC","5.0","1","Home health care service","99 Tulip Ave # 101, Floral Park, NY 11001, United States","https://www.longislandhealthcarellc.com/","+1 516-352-1294","https://www.google.com/maps/place/Long+Island+Health+Care+LLC/data=!4m7!3m6!1s0x89c262575f7a3069:0x6b1ce1655c0d0b7d!8m2!3d40.7255557!4d-73.705187!16s%2Fg%2F1tfdfc_1!19sChIJaTB6X1diwokRfQsNXGXhHGs?authuser=0&hl=en&rclk=1"
"Royal free hospital","","","Hospital","Pond Ln, Woodmere, NY 11598, United States","","","https://www.google.com/maps/place/Royal+free+hospital/data=!4m7!3m6!1s0x89c26566d54377db:0xa7e9ac1be09b64ee!8m2!3d40.6242403!4d-73.7084498!16s%2Fg%2F11j8mxpljq!19sChIJ23dD1WZlwokR7mSb4Bus6ac?authuser=0&hl=en&rclk=1"
"Atria Park of Lynbrook","4.5","44","Assisted living facility","100 Peninsula Blvd, Lynbrook, NY 11563, United States","https://atriaseniorliving.com/retirement-communities/atria-park-of-lynbrook-lynbrook-ny/?utm_source=GMB&utm_medium=Chatmeter","+1 516-596-2700","https://www.google.com/maps/place/Atria+Park+of+Lynbrook/data=!4m7!3m6!1s0x89c26495f3f21ae9:0x2b32be41e151402d!8m2!3d40.6557799!4d-73.6793275!16s%2Fg%2F1tmbx0ts!19sChIJ6Rry85VkwokRLUBR4UG-Mis?authuser=0&hl=en&rclk=1"
"Sands Point Center for Nursing & Rehabilitation","3.9","13","Nursing home","1440 Port Washington Blvd, Port Washington, NY 11050, United States","http://www.sandspointrehab.com/","+1 516-719-9400","https://www.google.com/maps/place/Sands+Point+Center+for+Nursing+%26+Rehabilitation/data=!4m7!3m6!1s0x89c28fa4ac8e38eb:0xd3e2d03177592a20!8m2!3d40.8437071!4d-73.6906851!16s%2Fg%2F11vb7smcll!19sChIJ6ziOrKSPwokRICpZdzHQ4tM?authuser=0&hl=en&rclk=1"
"Nassau Immediate Medical Care","3.5","15","Walk-in clinic","465 Willis Ave, Williston Park, NY 11596, United States","","+1 516-294-3535","https://www.google.com/maps/place/Nassau+Immediate+Medical+Care/data=!4m7!3m6!1s0x89c287e4da7f942f:0x6eba118147543fd7!8m2!3d40.7565884!4d-73.6454355!16s%2Fg%2F1vb9d_1n!19sChIJL5R_2uSHwokR1z9UR4ERum4?authuser=0&hl=en&rclk=1"
"Long Beach Assisted Living","3.6","36","Assisted living facility","274 W Broadway, Long Beach, NY 11561, United States","http://www.longbeachalp.com/","+1 516-431-1400","https://www.google.com/maps/place/Long+Beach+Assisted+Living/data=!4m7!3m6!1s0x89c26ff233a5d84f:0x4b0098dffad96d54!8m2!3d40.5842704!4d-73.6723024!16s%2Fg%2F1q67k_db5!19sChIJT9ilM_JvwokRVG3Z-t-YAEs?authuser=0&hl=en&rclk=1"
"Mayfair Care Center","2.9","56","Nursing home","100 Baldwin Rd, Hempstead, NY 11550, United States","http://mayfairnh.com/","+1 516-538-7171","https://www.google.com/maps/place/Mayfair+Care+Center/data=!4m7!3m6!1s0x89c27cfc974daacf:0xdcdc14a46503cb30!8m2!3d40.6981869!4d-73.6163839!16s%2Fg%2F1thmg9q7!19sChIJz6pNl_x8wokRMMsDZaQU3Nw?authuser=0&hl=en&rclk=1"
"New Glen Oaks Nursing Home","4.7","29","Nursing home","260-01 79th Ave, Queens, NY 11004, United States","http://www.newglenoaks.com/","+1 718-343-0770","https://www.google.com/maps/place/New+Glen+Oaks+Nursing+Home/data=!4m7!3m6!1s0x89c2627abb2c7f2b:0x1c5f4c805b5e647f!8m2!3d40.7468832!4d-73.7114166!16s%2Fg%2F1vzg34l0!19sChIJK38su3piwokRf2ReW4BMXxw?authuser=0&hl=en&rclk=1"
"Plattduetsche Home Society","4.5","6","Retirement community","1150 Hempstead Turnpike, Franklin Square, NY 11010, United States","https://www.plattseniorliving.com/","+1 516-352-4252","https://www.google.com/maps/place/Plattduetsche+Home+Society/data=!4m7!3m6!1s0x89c2631ea060884f:0x90ea70c2b837d647!8m2!3d40.7087838!4d-73.6827938!16s%2Fg%2F1v42gqs8!19sChIJT4hgoB5jwokRR9Y3uMJw6pA?authuser=0&hl=en&rclk=1"
"South Nassau Communities Hospital: Sokolsky Lawrence T MD","","","Hospital department","1 Healthy Way, Oceanside, NY 11572, United States","http://www.southnassau.org/","+1 516-632-3000","https://www.google.com/maps/place/South+Nassau+Communities+Hospital:+Sokolsky+Lawrence+T+MD/data=!4m7!3m6!1s0x89c27b68305dacad:0xd3918b4bfe4dbf26!8m2!3d40.6518935!4d-73.6309555!16s%2Fg%2F1vh_9913!19sChIJraxdMGh7wokRJr9N_kuLkdM?authuser=0&hl=en&rclk=1"
"Alfieri Nancy E","","","Doctor","1983 Marcus Ave # E139, New Hyde Park, NY 11042, United States","http://profiles.health.ny.gov/","+1 516-326-6500","https://www.google.com/maps/place/Alfieri+Nancy+E/data=!4m7!3m6!1s0x89c28828c51d672f:0xc1f1a8428f479213!8m2!3d40.7568753!4d-73.6950073!16s%2Fg%2F1tdym3v_!19sChIJL2cdxSiIwokRE5JHj0Ko8cE?authuser=0&hl=en&rclk=1"
